,Year,CU,TCRC,SP2
Radomiro Tomic SxEw,2010,1.0,295.48463456469347,965.4771784642735
Radomiro Tomic SxEw,2011,1.0,344.9625421973603,1184.76825799962
Radomiro Tomic SxEw,2012,1.0,377.1973518924253,910.701977977671
Radomiro Tomic SxEw,2013,1.0,416.49708654295705,620.9346932352228
Radomiro Tomic SxEw,2014,1.0,538.6579380491202,637.6917506905429
Radomiro Tomic SxEw,2015,1.0,625.7403040522361,626.0847314924467
Radomiro Tomic SxEw,2016,1.0,562.2139195262345,526.1823495711269
Radomiro Tomic SxEw,2017,1.0,523.0624830203443,756.6289598528965
Salado,2003,1.0,437.7020239493989,303.6604734259495
Salado,2004,1.0,314.71018578087495,642.7808068011332
Salado,2005,1.0,605.9993462162437,702.623222632848
Salado,2006,1.0,654.0771892519688,1222.9212106889845
Salado,2007,1.0,400.97019232272004,1066.9176514175442
Salado,2008,1.0,289.6092544923923,870.8586548308886
Salado,2009,1.0,484.40437246063215,733.937472228944
Salado,2010,1.0,295.48463456469347,965.4771784642735
Salado,2011,1.0,344.9625421973603,1184.76825799962
Salado,2012,1.0,377.1973518924253,910.701977977671
Salado,2013,1.0,416.49708654295705,620.9346932352228
Salado,2014,1.0,538.6579380491202,637.6917506905429
Salado,2015,1.0,625.7403040522361,626.0847314924467
Salado,2016,1.0,562.2139195262345,526.1823495711269
Salado,2017,1.0,523.0624830203443,756.6289598528965
Salvador,1995,1.0,659.2490789967804,1003.1611059604347
Salvador,1996,1.0,839.2436749351455,694.3183006954018
Salvador,1997,1.0,906.3963774982449,686.8798854471715
Salvador,1998,1.0,820.28826929231,498.08672926585473
Salvador,1999,1.0,557.9950901626388,452.20109928406646
Salvador,2000,1.0,555.4588259029698,533.8081174976221
Salvador,2001,1.0,585.971062800398,398.2247760378723
Salvador,2002,1.0,528.7539362675177,358.9698750922221
Salvador,2003,1.0,437.7020239493989,303.6604734259495
Salvador,2004,1.0,314.71018578087495,642.7808068011332
Salvador,2005,1.0,605.9993462162437,702.623222632848
Salvador,2006,1.0,654.0771892519688,1222.9212106889845
Salvador,2007,1.0,400.97019232272004,1066.9176514175442
Salvador,2008,1.0,289.6092544923923,870.8586548308886
Salvador,2009,1.0,484.40437246063215,733.937472228944
Salvador,2010,1.0,295.48463456469347,965.4771784642735
Salvador,2011,1.0,344.9625421973603,1184.76825799962
Salvador,2012,1.0,377.1973518924253,910.701977977671
Salvador,2013,1.0,416.49708654295705,620.9346932352228
Salvador,2014,1.0,538.6579380491202,637.6917506905429
Salvador,2015,1.0,625.7403040522361,626.0847314924467
Salvador,2016,1.0,562.2139195262345,526.1823495711269
Spence,2006,1.0,654.0771892519688,1222.9212106889845
Spence,2007,1.0,400.97019232272004,1066.9176514175442
Spence,2008,1.0,289.6092544923923,870.8586548308886
Spence,2009,1.0,484.40437246063215,733.937472228944
Spence,2010,1.0,295.48463456469347,965.4771784642735
Spence,2011,1.0,344.9625421973603,1184.76825799962
Spence,2012,1.0,377.1973518924253,910.701977977671
Spence,2013,1.0,416.49708654295705,620.9346932352228
Spence,2014,1.0,538.6579380491202,637.6917506905429
Spence,2015,1.0,625.7403040522361,626.0847314924467
Spence,2016,1.0,562.2139195262345,526.1823495711269
Spence,2017,1.0,523.0624830203443,756.6289598528965
Tres Valles,2010,1.0,295.48463456469347,965.4771784642735
Tres Valles,2011,1.0,344.9625421973603,1184.76825799962
Tres Valles,2012,1.0,377.1973518924253,910.701977977671
Tres Valles,2013,1.0,416.49708654295705,620.9346932352228
Tres Valles,2014,1.0,538.6579380491202,637.6917506905429
Tres Valles,2015,1.0,625.7403040522361,626.0847314924467
Tres Valles,2016,1.0,562.2139195262345,526.1823495711269
Tres Valles,2017,1.0,523.0624830203443,756.6289598528965
Vallenar,2007,1.0,400.97019232272004,1066.9176514175442
Vallenar,2008,1.0,289.6092544923923,870.8586548308886
Vallenar,2009,1.0,484.40437246063215,733.937472228944
Vallenar,2010,1.0,295.48463456469347,965.4771784642735
Vallenar,2011,1.0,344.9625421973603,1184.76825799962
Vallenar,2012,1.0,377.1973518924253,910.701977977671
Vallenar,2013,1.0,416.49708654295705,620.9346932352228
Vallenar,2014,1.0,538.6579380491202,637.6917506905429
Vallenar,2015,1.0,625.7403040522361,626.0847314924467
Vallenar,2016,1.0,562.2139195262345,526.1823495711269
Vallenar,2017,1.0,523.0624830203443,756.6289598528965
Zaldivar,1995,1.0,659.2490789967804,1003.1611059604347
Zaldivar,1996,1.0,839.2436749351455,694.3183006954018
Zaldivar,1997,1.0,906.3963774982449,686.8798854471715
Zaldivar,1998,1.0,820.28826929231,498.08672926585473
Zaldivar,1999,1.0,557.9950901626388,452.20109928406646
Zaldivar,2000,1.0,555.4588259029698,533.8081174976221
Zaldivar,2001,1.0,585.971062800398,398.2247760378723
Zaldivar,2002,1.0,528.7539362675177,358.9698750922221
Zaldivar,2003,1.0,437.7020239493989,303.6604734259495
Zaldivar,2004,1.0,314.71018578087495,642.7808068011332
Zaldivar,2005,1.0,605.9993462162437,702.623222632848
Zaldivar,2006,1.0,654.0771892519688,1222.9212106889845
Zaldivar,2007,1.0,400.97019232272004,1066.9176514175442
Zaldivar,2008,1.0,289.6092544923923,870.8586548308886
Zaldivar,2009,1.0,484.40437246063215,733.937472228944
Zaldivar,2010,1.0,295.48463456469347,965.4771784642735
Zaldivar,2011,1.0,344.9625421973603,1184.76825799962
Zaldivar,2012,1.0,377.1973518924253,910.701977977671
Zaldivar,2013,1.0,416.49708654295705,620.9346932352228
Zaldivar,2014,1.0,538.6579380491202,637.6917506905429
Zaldivar,2015,1.0,625.7403040522361,626.0847314924467
Zaldivar,2016,1.0,562.2139195262345,526.1823495711269
Zaldivar,2017,1.0,523.0624830203443,756.6289598528965
Cerro Verde,1992,1.0,987.505982760015,
Cerro Verde,1993,1.0,959.1938700091315,643.4263428857876
Cerro Verde,1994,1.0,841.3371092476353,710.6444034910924
Cerro Verde,1995,1.0,659.2490789967804,1003.1611059604347
Cerro Verde,1996,1.0,839.2436749351455,694.3183006954018
Cerro Verde,1997,1.0,906.3963774982449,686.8798854471715
Cerro Verde,1998,1.0,820.28826929231,498.08672926585473
Cerro Verde,1999,1.0,557.9950901626388,452.20109928406646
Cerro Verde,2000,1.0,555.4588259029698,533.8081174976221
Cerro Verde,2001,1.0,585.971062800398,398.2247760378723
Cerro Verde,2002,1.0,528.7539362675177,358.9698750922221
Cerro Verde,2003,1.0,437.7020239493989,303.6604734259495
Cerro Verde,2004,1.0,314.71018578087495,642.7808068011332
Cerro Verde,2005,1.0,605.9993462162437,702.623222632848
Cerro Verde,2006,1.0,654.0771892519688,1222.9212106889845
Cerro Verde,2007,1.0,400.97019232272004,1066.9176514175442
Cerro Verde,2008,1.0,289.6092544923923,870.8586548308886
Cerro Verde,2009,1.0,484.40437246063215,733.937472228944
Cerro Verde,2010,1.0,295.48463456469347,965.4771784642735
Cerro Verde,2011,1.0,344.9625421973603,1184.76825799962
Cerro Verde,2012,1.0,377.1973518924253,910.701977977671
Cerro Verde,2013,1.0,416.49708654295705,620.9346932352228
Cerro Verde,2014,1.0,538.6579380491202,637.6917506905429
Cerro Verde,2015,1.0,625.7403040522361,626.0847314924467
Cerro Verde,2016,1.0,562.2139195262345,526.1823495711269
Cerro Verde,2017,1.0,523.0624830203443,756.6289598528965
Chapi SxEw,2008,1.0,289.6092544923923,870.8586548308886
Chapi SxEw,2009,1.0,484.40437246063215,733.937472228944
Chapi SxEw,2010,1.0,295.48463456469347,965.4771784642735
Chapi SxEw,2011,1.0,344.9625421973603,1184.76825799962
Chapi SxEw,2012,1.0,377.1973518924253,910.701977977671
Chapi SxEw,2013,1.0,416.49708654295705,620.9346932352228
Chapi SxEw,2014,1.0,538.6579380491202,637.6917506905429
Chapi SxEw,2015,1.0,625.7403040522361,626.0847314924467
Chapi SxEw,2016,1.0,562.2139195262345,526.1823495711269
Cuajone,1995,1.0,659.2490789967804,1003.1611059604347
Cuajone,1996,1.0,839.2436749351455,694.3183006954018
Cuajone,1997,1.0,906.3963774982449,686.8798854471715
Cuajone,1998,1.0,820.28826929231,498.08672926585473
Cuajone,1999,1.0,557.9950901626388,452.20109928406646
Cuajone,2000,1.0,555.4588259029698,533.8081174976221
Cuajone,2001,1.0,585.971062800398,398.2247760378723
Cuajone,2002,1.0,528.7539362675177,358.9698750922221
Cuajone,2003,1.0,437.7020239493989,303.6604734259495
Cuajone,2004,1.0,314.71018578087495,642.7808068011332
Cuajone,2005,1.0,605.9993462162437,702.623222632848
Cuajone,2006,1.0,654.0771892519688,1222.9212106889845
Cuajone,2007,1.0,400.97019232272004,1066.9176514175442
Cuajone,2008,1.0,289.6092544923923,870.8586548308886
Cuajone,2009,1.0,484.40437246063215,733.937472228944
Cuajone,2010,1.0,295.48463456469347,965.4771784642735
Cuajone,2011,1.0,344.9625421973603,1184.76825799962
Cuajone,2012,1.0,377.1973518924253,910.701977977671
Cuajone,2013,1.0,416.49708654295705,620.9346932352228
Cuajone,2014,1.0,538.6579380491202,637.6917506905429
Cuajone,2015,1.0,625.7403040522361,626.0847314924467
Cuajone,2016,1.0,562.2139195262345,526.1823495711269
Cuajone,2017,1.0,523.0624830203443,756.6289598528965
Ilo,1992,0.9582887700534759,987.505982760015,
Ilo,1993,0.9624117647058824,959.1938700091315,643.4263428857876
Ilo,1994,0.9902901554404145,841.3371092476353,710.6444034910924
Ilo,1995,0.9804999999999999,659.2490789967804,1003.1611059604347
Ilo,1996,0.9495238095238095,839.2436749351455,694.3183006954018
Ilo,1997,0.9906382978723405,906.3963774982449,686.8798854471715
Ilo,1998,0.98598,820.28826929231,498.08672926585473
Ilo,1999,0.9988725099601594,557.9950901626388,452.20109928406646
Ilo,2000,0.9990415094339622,555.4588259029698,533.8081174976221
Ilo,2001,0.9973489208633093,585.971062800398,398.2247760378723
Ilo,2002,0.9987872340425532,528.7539362675177,358.9698750922221
Ilo,2003,1.007095744680851,437.7020239493989,303.6604734259495
Ilo,2004,0.9953049645390071,314.71018578087495,642.7808068011332
Ilo,2005,1.0113652482269504,605.9993462162437,702.623222632848
Ilo,2006,0.9691453900709219,654.0771892519688,1222.9212106889845
Ilo,2007,0.6326134751773049,400.97019232272004,1066.9176514175442
Ilo,2008,0.8808085106382979,289.6092544923923,870.8586548308886
Ilo,2009,0.9298687943262411,484.40437246063215,733.937472228944
Ilo,2010,0.9060460992907802,295.48463456469347,965.4771784642735
Ilo,2011,0.9394326241134753,344.9625421973603,1184.76825799962
Ilo,2012,0.7647659574468084,377.1973518924253,910.701977977671
Ilo,2013,0.9608333333333333,416.49708654295705,620.9346932352228
Ilo,2014,0.9146241134751772,538.6579380491202,637.6917506905429
Ilo,2015,0.9950354609929078,625.7403040522361,626.0847314924467
Ilo,2016,1.0,562.2139195262345,526.1823495711269
Ilo,2017,1.0,523.0624830203443,756.6289598528965
La Oroya,1992,0.9350877192982455,987.505982760015,
La Oroya,1993,0.9615873015873015,959.1938700091315,643.4263428857876
La Oroya,1994,0.9536507936507936,841.3371092476353,710.6444034910924
La Oroya,1995,0.9940606060606061,659.2490789967804,1003.1611059604347
La Oroya,1996,0.9886060606060607,839.2436749351455,694.3183006954018
La Oroya,1997,1.0,906.3963774982449,686.8798854471715
La Oroya,1998,0.9593636363636363,820.28826929231,498.08672926585473
La Oroya,1999,1.036,557.9950901626388,452.20109928406646
La Oroya,2000,1.0003636363636363,555.4588259029698,533.8081174976221
La Oroya,2001,0.9545454545454546,585.971062800398,398.2247760378723
La Oroya,2002,0.9665909090909092,528.7539362675177,358.9698750922221
La Oroya,2003,0.9370757575757576,437.7020239493989,303.6604734259495
La Oroya,2004,0.8732121212121212,314.71018578087495,642.7808068011332
La Oroya,2005,0.9011969696969697,605.9993462162437,702.623222632848
La Oroya,2006,0.8863636363636364,654.0771892519688,1222.9212106889845
La Oroya,2007,0.8990757575757575,400.97019232272004,1066.9176514175442
La Oroya,2008,0.8990757575757575,289.6092544923923,870.8586548308886
La Oroya,2009,0.23739393939393938,484.40437246063215,733.937472228944
Paragsha,1992,1.0,987.505982760015,
Paragsha,1993,1.0,959.1938700091315,643.4263428857876
Paragsha,1994,1.0,841.3371092476353,710.6444034910924
Paragsha,1995,1.0,659.2490789967804,1003.1611059604347
Paragsha,1996,1.0,839.2436749351455,694.3183006954018
Paragsha,1997,1.0,906.3963774982449,686.8798854471715
Paragsha,1998,1.0,820.28826929231,498.08672926585473
Paragsha,1999,1.0,557.9950901626388,452.20109928406646
Paragsha,2000,1.0,555.4588259029698,533.8081174976221
Paragsha,2001,1.0,585.971062800398,398.2247760378723
Tintaya,2002,1.0,528.7539362675177,358.9698750922221
Tintaya,2003,1.0,437.7020239493989,303.6604734259495
Tintaya,2004,1.0,314.71018578087495,642.7808068011332
Tintaya,2005,1.0,605.9993462162437,702.623222632848
Tintaya,2006,1.0,654.0771892519688,1222.9212106889845
Tintaya,2007,1.0,400.97019232272004,1066.9176514175442
Tintaya,2008,1.0,289.6092544923923,870.8586548308886
Tintaya,2009,1.0,484.40437246063215,733.937472228944
Tintaya,2010,1.0,295.48463456469347,965.4771784642735
Tintaya,2011,1.0,344.9625421973603,1184.76825799962
Tintaya,2012,1.0,377.1973518924253,910.701977977671
Tintaya,2013,1.0,416.49708654295705,620.9346932352228
Toquepala,1995,1.0,659.2490789967804,1003.1611059604347
Toquepala,1996,1.0,839.2436749351455,694.3183006954018
Toquepala,1997,1.0,906.3963774982449,686.8798854471715
Toquepala,1998,1.0,820.28826929231,498.08672926585473
Toquepala,1999,1.0,557.9950901626388,452.20109928406646
Toquepala,2000,1.0,555.4588259029698,533.8081174976221
Toquepala,2001,1.0,585.971062800398,398.2247760378723
Toquepala,2002,1.0,528.7539362675177,358.9698750922221
Toquepala,2003,1.0,437.7020239493989,303.6604734259495
Toquepala,2004,1.0,314.71018578087495,642.7808068011332
Toquepala,2005,1.0,605.9993462162437,702.623222632848
Toquepala,2006,1.0,654.0771892519688,1222.9212106889845
Toquepala,2007,1.0,400.97019232272004,1066.9176514175442
Toquepala,2008,1.0,289.6092544923923,870.8586548308886
Toquepala,2009,1.0,484.40437246063215,733.937472228944
Toquepala,2010,1.0,295.48463456469347,965.4771784642735
Toquepala,2011,1.0,344.9625421973603,1184.76825799962
Toquepala,2012,1.0,377.1973518924253,910.701977977671
Toquepala,2013,1.0,416.49708654295705,620.9346932352228
Toquepala,2014,1.0,538.6579380491202,637.6917506905429
Toquepala,2015,1.0,625.7403040522361,626.0847314924467
Toquepala,2016,1.0,562.2139195262345,526.1823495711269
Toquepala,2017,1.0,523.0624830203443,756.6289598528965
Miduk,2012,1.0,377.1973518924253,910.701977977671
Miduk,2013,1.0,416.49708654295705,620.9346932352228
Miduk,2014,1.0,538.6579380491202,637.6917506905429
Miduk,2015,1.0,625.7403040522361,626.0847314924467
Miduk,2016,1.0,562.2139195262345,526.1823495711269
Miduk,2017,1.0,523.0624830203443,756.6289598528965
Sarcheshmeh 1,1992,0.7083333333333334,987.505982760015,
Sarcheshmeh 1,1993,0.7083333333333334,959.1938700091315,643.4263428857876
Sarcheshmeh 1,1994,0.7516666666666667,841.3371092476353,710.6444034910924
Sarcheshmeh 1,1995,0.7232000000000001,659.2490789967804,1003.1611059604347
Sarcheshmeh 1,1996,0.7928,839.2436749351455,694.3183006954018
Sarcheshmeh 1,1997,0.796,906.3963774982449,686.8798854471715
Sarcheshmeh 1,1998,0.868,820.28826929231,498.08672926585473
Sarcheshmeh 1,1999,0.9230769230769231,557.9950901626388,452.20109928406646
Sarcheshmeh 1,2000,0.9889655172413794,555.4588259029698,533.8081174976221
Sarcheshmeh 1,2001,0.9896551724137931,585.971062800398,398.2247760378723
Sarcheshmeh 1,2002,0.9655172413793104,528.7539362675177,358.9698750922221
Sarcheshmeh 1,2003,0.9333333333333333,437.7020239493989,303.6604734259495
Sarcheshmeh 1,2004,0.7073170731707317,314.71018578087495,642.7808068011332
Sarcheshmeh 1,2005,0.75,605.9993462162437,702.623222632848
Sarcheshmeh 1,2006,0.9090909090909091,654.0771892519688,1222.9212106889845
Sarcheshmeh 1,2007,0.9090909090909091,400.97019232272004,1066.9176514175442
Sarcheshmeh 1,2008,0.9090909090909091,289.6092544923923,870.8586548308886
Sarcheshmeh 1,2009,0.9252363636363636,484.40437246063215,733.937472228944
Sarcheshmeh 1,2010,0.9645909090909092,295.48463456469347,965.4771784642735
Sarcheshmeh 1,2011,0.9949045454545454,344.9625421973603,1184.76825799962
Sarcheshmeh 1,2012,0.9513636363636364,377.1973518924253,910.701977977671
Sarcheshmeh 1,2013,0.8068181818181818,416.49708654295705,620.9346932352228
Sarcheshmeh 1,2014,0.8321045454545454,538.6579380491202,637.6917506905429
Sarcheshmeh 1,2015,0.6855800000000001,625.7403040522361,626.0847314924467
Sarcheshmeh 1,2016,0.7222222222222222,562.2139195262345,526.1823495711269
Sarcheshmeh 1,2017,0.7407407407407407,523.0624830203443,756.6289598528965
Sarcheshmeh 2,1997,1.0,906.3963774982449,686.8798854471715
Sarcheshmeh 2,1998,1.0,820.28826929231,498.08672926585473
Sarcheshmeh 2,1999,1.0,557.9950901626388,452.20109928406646
Sarcheshmeh 2,2000,1.0,555.4588259029698,533.8081174976221
Sarcheshmeh 2,2001,1.0,585.971062800398,398.2247760378723
Sarcheshmeh 2,2002,1.0,528.7539362675177,358.9698750922221
Sarcheshmeh 2,2003,1.0,437.7020239493989,303.6604734259495
Sarcheshmeh 2,2004,1.0,314.71018578087495,642.7808068011332
Sarcheshmeh 2,2005,1.0,605.9993462162437,702.623222632848
Sarcheshmeh 2,2006,1.0,654.0771892519688,1222.9212106889845
Sarcheshmeh 2,2007,1.0,400.97019232272004,1066.9176514175442
Sarcheshmeh 2,2008,1.0,289.6092544923923,870.8586548308886
Sarcheshmeh 2,2009,1.0,484.40437246063215,733.937472228944
Sarcheshmeh 2,2010,1.0,295.48463456469347,965.4771784642735
Sarcheshmeh 2,2011,1.0,344.9625421973603,1184.76825799962
Sarcheshmeh 2,2012,1.0,377.1973518924253,910.701977977671
Sarcheshmeh 2,2013,1.0,416.49708654295705,620.9346932352228
Sarcheshmeh 2,2014,1.0,538.6579380491202,637.6917506905429
Sarcheshmeh 2,2015,1.0,625.7403040522361,626.0847314924467
Sarcheshmeh 2,2016,1.0,562.2139195262345,526.1823495711269
Sarcheshmeh 2,2017,1.0,523.0624830203443,756.6289598528965
Sungun,2016,1.0,562.2139195262345,526.1823495711269
Sungun,2017,1.0,523.0624830203443,756.6289598528965
Sohar,1992,0.6768095238095237,987.505982760015,
Sohar,1993,0.9781904761904763,959.1938700091315,643.4263428857876
Sohar,1994,1.0080833333333332,841.3371092476353,710.6444034910924
Sohar,1995,0.8875000000000001,659.2490789967804,1003.1611059604347
Sohar,1996,0.9708333333333333,839.2436749351455,694.3183006954018
Sohar,1997,0.9833333333333334,906.3963774982449,686.8798854471715
Sohar,1998,0.998625,820.28826929231,498.08672926585473
Sohar,1999,0.7154583333333333,557.9950901626388,452.20109928406646
Sohar,2000,1.011625,555.4588259029698,533.8081174976221
Sohar,2001,1.0088333333333332,585.971062800398,398.2247760378723
Sohar,2002,0.89075,528.7539362675177,358.9698750922221
Sohar,2003,0.7138749999999999,437.7020239493989,303.6604734259495
Sohar,2004,0.6715,314.71018578087495,642.7808068011332
Sohar,2005,0.9735416666666666,605.9993462162437,702.623222632848
Sohar,2006,0.8607916666666666,654.0771892519688,1222.9212106889845
Sohar,2007,0.59,400.97019232272004,1066.9176514175442
Sohar,2008,0.625,289.6092544923923,870.8586548308886
Sohar,2009,0.5208333333333334,484.40437246063215,733.937472228944
