Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2012,2012,2012,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,45697671,,,,45697671,,440417140,,,0
H4,2012,2012,2012,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,13748368,,,,13748368,,133818728,,,0
H4,2012,2012,2012,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,43885692,,,,43885692,,410135689,,,0
H4,2012,2012,2012,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,43707305,,,,43707305,,408747755,,,0
H4,2013,2013,2013,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,127439262,,,,127439262,,1213449600,,,6
H4,2013,2013,2013,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,26728770,,,,26728770,,245714140,,,6
H4,2013,2013,2013,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,7633273,,,,7633273,,59782645,,,0
H4,2013,2013,2013,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,7633273,,,,7633273,,59782645,,,0
H4,2013,2013,2013,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,7633273,,,,7633273,,59782645,,,0
H4,2013,2013,2013,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,213091,,,,213091,,2210683,,,0
H4,2013,2013,2013,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,8671788,,,,8671788,,79794181,,,0
H4,2013,2013,2013,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",1,No Quantity,,,,,47005606,,427892492,,,0
H4,2013,2013,2013,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",1,No Quantity,,,,,,,384526212,,,0
H4,2013,2013,2013,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",1,No Quantity,,,,,,,384315807,,,0
H4,2013,2013,2013,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",1,No Quantity,,,,,10408354,,95937276,,,0
H4,2013,2013,2013,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",1,No Quantity,,,,,,,360804644,,,0
H4,2013,2013,2013,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",1,No Quantity,,,,,,,360594239,,,0
H4,2014,2014,2014,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,127619734,,,,127619734,,1171729423,,,6
H4,2014,2014,2014,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,32160067,,,,32160067,,286168061,,,6
H4,2014,2014,2014,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,6595410,,,,6595410,,52308725,,,6
H4,2014,2014,2014,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,6595399,,,,6595399,,52308725,,,6
H4,2014,2014,2014,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,6595410,,,,6595410,,52308725,,,6
H4,2014,2014,2014,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,129129,,,,129129,,1729730,,,0
H4,2014,2014,2014,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,8422532,,,,8422532,,72236351,,,6
H4,2014,2014,2014,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,43605294,,,,43605294,,399391647,,,0
H4,2014,2014,2014,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,39043338,,,,39043338,,363005584,,,0
H4,2014,2014,2014,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,39015173,,,,39015173,,362828663,,,0
H4,2014,2014,2014,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,11033992,,,,11033992,,102397228,,,0
H4,2014,2014,2014,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,37339507,,,,37339507,,339018074,,,0
H4,2014,2014,2014,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,37311342,,,,37311342,,338841154,,,0
H4,2015,2015,2015,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,114688228,,,,114688228,,952880559,,,6
H4,2015,2015,2015,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,30218660,,,,30218660,,234611654,,,6
H4,2015,2015,2015,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,6279626,,,,6279626,,48195983,,,6
H4,2015,2015,2015,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,6279626,,,,6279626,,48195983,,,6
H4,2015,2015,2015,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,6279626,,,,6279626,,48195983,,,6
H4,2015,2015,2015,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,72802,,,,72802,,1191604,,,0
H4,2015,2015,2015,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,7424610,,,,7424610,,55273252,,,0
H4,2015,2015,2015,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,36267534,,,,36267534,,294058058,,,0
H4,2015,2015,2015,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,34326801,,,,34326801,,304181167,,,0
H4,2015,2015,2015,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,34314781,,,,34314781,,304111963,,,0
H4,2015,2015,2015,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,8523518,,,,8523518,,68399985,,,0
H4,2015,2015,2015,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,32981398,,,,32981398,,285407951,,,0
H4,2015,2015,2015,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,32970070,,,,32970070,,285344556,,,0
H4,2016,2016,2016,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,121672750,,,,121672750,,907737719,,,6
H4,2016,2016,2016,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,32034971,,,,32034971,,214059883,,,6
H4,2016,2016,2016,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,64564,,,,64564,,833217,,,6
H4,2016,2016,2016,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,7420313,,,,7420313,,49928945,,,6
H4,2016,2016,2016,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,34051894,,,,34051894,,260732621,,,0
H4,2016,2016,2016,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,35101789,,,,35101789,,282034268,,,0
H4,2016,2016,2016,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,35094826,,,,35094826,,282004352,,,0
H4,2016,2016,2016,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,8065155,,,,8065155,,61190537,,,0
H4,2016,2016,2016,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,34035727,,,,34035727,,269209421,,,0
H4,2016,2016,2016,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,34028764,,,,34028764,,269179505,,,0
H3,2007,2007,2007,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7402,Unrefined copper; copper anodes for electrolytic refining.,8,Weight in kilograms,172666412,,,,172666412,,1221987538,,,0
H3,2007,2007,2007,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7402,Unrefined copper; copper anodes for electrolytic refining.,8,Weight in kilograms,806,,,,806,,51242,,,0
H3,2007,2007,2007,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7402,Unrefined copper; copper anodes for electrolytic refining.,8,Weight in kilograms,3537856,,,,3537856,,26005501,,,0
H3,2007,2007,2007,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7402,Unrefined copper; copper anodes for electrolytic refining.,8,Weight in kilograms,3537856,,,,3537856,,26005501,,,0
H3,2007,2007,2007,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7402,Unrefined copper; copper anodes for electrolytic refining.,8,Weight in kilograms,3537856,,,,3537856,,26005501,,,0
H3,2007,2007,2007,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7402,Unrefined copper; copper anodes for electrolytic refining.,8,Weight in kilograms,44788,,,,44788,,247855,,,0
H3,2007,2007,2007,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7402,Unrefined copper; copper anodes for electrolytic refining.,8,Weight in kilograms,245,,,,245,,4108,,,0
H3,2007,2007,2007,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7402,Unrefined copper; copper anodes for electrolytic refining.,8,Weight in kilograms,20272,,,,20272,,158354,,,0
H3,2008,2008,2008,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7402,Unrefined copper; copper anodes for electrolytic refining.,8,Weight in kilograms,197513044,,,,197513044,,1375061558,,,0
